simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
282,Ricker,K,10000,Ricker,7014.09,1260.18,17209.69,1.002,-29.8591,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.49,7014.09
282,Ricker,Smsy,4257.348911099839,Ricker,3189.49,623.09,7938.66,1.003,-25.082720101133773,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.49,7014.09
282,Ricker,alpha,1.1,Ricker,0.56,0.06,1.28,1.006,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.49,7014.09
282,Ricker,sigma,1.1,Ricker,1.25,0.98,1.68,1.003,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.49,7014.09
283,Beverton-Holt,K,10000,Beverton-Holt,17727.75,5043.1,267941.32,1.023,77.2775,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.55,1.25,7437.65,17727.75
283,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,7437.65,877.28,120234.02,1.036,103.2897930834143,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.55,1.25,7437.65,17727.75
283,Beverton-Holt,alpha,1.1,Beverton-Holt,0.55,0.06,2.93,1.074,-50,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.55,1.25,7437.65,17727.75
283,Beverton-Holt,sigma,1.1,Beverton-Holt,1.25,1,1.57,1.027,13.636363636363628,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.55,1.25,7437.65,17727.75
283,Ricker,K,10000,Beverton-Holt,5729.07,2620.46,18323.79,1.009,-42.7093,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.98,1.25,926.29,5729.07
283,Ricker,Smsy,4257.348911099839,Beverton-Holt,926.29,41.93,7889.98,1.061,-78.24256316918354,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.98,1.25,926.29,5729.07
283,Ricker,alpha,1.1,Beverton-Holt,2.98,0.13,9.69,1.061,170.9090909090909,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.98,1.25,926.29,5729.07
283,Ricker,sigma,1.1,Beverton-Holt,1.25,0.95,1.73,1.08,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.98,1.25,926.29,5729.07
283,Beverton-Holt,K,10000,Ricker,18530.35,4853.15,79862.95,1.002,85.30349999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8538.94,18530.35
283,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8538.94,2390.89,37068.53,1.002,133.39083524388613,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8538.94,18530.35
283,Beverton-Holt,alpha,1.1,Ricker,0.49,0.08,1.06,1.005,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8538.94,18530.35
283,Beverton-Holt,sigma,1.1,Ricker,1.27,1.02,1.62,1.002,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8538.94,18530.35
283,Ricker,K,10000,Ricker,7054.7,1417.63,16692.76,1.001,-29.453,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3199.78,7054.7
283,Ricker,Smsy,4257.348911099839,Ricker,3199.78,697.04,7618.75,1.001,-24.841020390471765,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3199.78,7054.7
283,Ricker,alpha,1.1,Ricker,0.57,0.07,1.32,1.005,-48.181818181818194,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3199.78,7054.7
283,Ricker,sigma,1.1,Ricker,1.25,0.97,1.75,1.002,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3199.78,7054.7
284,Beverton-Holt,K,10000,Beverton-Holt,16703.2,5473.34,176154.27,1.02,67.03200000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.26,6850.23,16703.2
284,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6850.23,1735.45,78797.65,1.027,87.23411820585763,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.26,6850.23,16703.2
284,Beverton-Holt,alpha,1.1,Beverton-Holt,0.58,0.07,2.63,1.083,-47.27272727272728,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.26,6850.23,16703.2
284,Beverton-Holt,sigma,1.1,Beverton-Holt,1.26,1.02,1.73,1.039,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.26,6850.23,16703.2
284,Ricker,K,10000,Beverton-Holt,5763.85,1669.17,20749.75,1.045,-42.36149999999999,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.86,1.24,1256.86,5763.85
284,Ricker,Smsy,4257.348911099839,Beverton-Holt,1256.86,45.34,9106.35,1.08,-70.47787188118194,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.86,1.24,1256.86,5763.85
284,Ricker,alpha,1.1,Beverton-Holt,1.86,0.06,9.49,1.162,69.09090909090908,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.86,1.24,1256.86,5763.85
284,Ricker,sigma,1.1,Beverton-Holt,1.24,0.95,1.82,1.027,12.727272727272716,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.86,1.24,1256.86,5763.85
284,Beverton-Holt,K,10000,Ricker,18544.2,4712.2,83586.16,1.002,85.44200000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8586.26,18544.2
284,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8586.26,2328,39555.17,1.002,134.68421057194098,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8586.26,18544.2
284,Beverton-Holt,alpha,1.1,Ricker,0.49,0.08,0.99,1.001,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8586.26,18544.2
284,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.62,1.002,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8586.26,18544.2
284,Ricker,K,10000,Ricker,7111.68,1467.53,17980.57,1.002,-28.8832,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3227.03,7111.68
284,Ricker,Smsy,4257.348911099839,Ricker,3227.03,726.82,8206.47,1.002,-24.200950699943153,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3227.03,7111.68
284,Ricker,alpha,1.1,Ricker,0.56,0.07,1.29,1.003,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3227.03,7111.68
284,Ricker,sigma,1.1,Ricker,1.25,0.97,1.73,1.002,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3227.03,7111.68
285,Beverton-Holt,K,10000,Beverton-Holt,15585.15,5492.04,171163.02,1.011,55.8515,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6278.4,15585.15
285,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6278.4,1501.56,76352.17,1.024,71.60455747378651,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6278.4,15585.15
285,Beverton-Holt,alpha,1.1,Beverton-Holt,0.66,0.07,2.71,1.035,-40,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6278.4,15585.15
285,Beverton-Holt,sigma,1.1,Beverton-Holt,1.24,1.02,1.6,1.017,12.727272727272716,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6278.4,15585.15
285,Ricker,K,10000,Beverton-Holt,5703.44,2517.79,15697.74,1.001,-42.96560000000001,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.69,1.22,1029.89,5703.44
285,Ricker,Smsy,4257.348911099839,Beverton-Holt,1029.89,44.59,6574.9,1.003,-75.80912390537566,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.69,1.22,1029.89,5703.44
285,Ricker,alpha,1.1,Beverton-Holt,2.69,0.13,9.51,1.003,144.54545454545453,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.69,1.22,1029.89,5703.44
285,Ricker,sigma,1.1,Beverton-Holt,1.22,0.95,1.68,1,10.9090909090909,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.69,1.22,1029.89,5703.44
285,Beverton-Holt,K,10000,Ricker,18748.7,4498.94,83683.14,1.002,87.48700000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8670.15,18748.7
285,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8670.15,2219.42,39321.7,1.002,136.97713652862993,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8670.15,18748.7
285,Beverton-Holt,alpha,1.1,Ricker,0.48,0.08,1.01,1.003,-56.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8670.15,18748.7
285,Beverton-Holt,sigma,1.1,Ricker,1.27,1.02,1.65,1.004,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8670.15,18748.7
285,Ricker,K,10000,Ricker,7003.13,1425.43,16601.13,1.001,-29.9687,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3187.36,7003.13
285,Ricker,Smsy,4257.348911099839,Ricker,3187.36,706.75,7632.2,1.001,-25.13275123657692,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3187.36,7003.13
285,Ricker,alpha,1.1,Ricker,0.55,0.07,1.28,1.003,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3187.36,7003.13
285,Ricker,sigma,1.1,Ricker,1.25,0.97,1.73,1.001,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3187.36,7003.13
286,Beverton-Holt,K,10000,Beverton-Holt,15620.05,5435.02,149799.05,1.007,56.20049999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.67,1.25,6283.18,15620.05
286,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6283.18,421.61,68019.13,1.019,71.7352069680406,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.67,1.25,6283.18,15620.05
286,Beverton-Holt,alpha,1.1,Beverton-Holt,0.67,0.08,5.93,1.021,-39.09090909090909,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.67,1.25,6283.18,15620.05
286,Beverton-Holt,sigma,1.1,Beverton-Holt,1.25,1.02,1.59,1.007,13.636363636363628,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.67,1.25,6283.18,15620.05
286,Ricker,K,10000,Beverton-Holt,5703.63,2659.41,14807.5,1.003,-42.9637,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.61,1.23,1088.53,5703.63
286,Ricker,Smsy,4257.348911099839,Beverton-Holt,1088.53,46.82,6251.76,1.014,-74.43174090895006,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.61,1.23,1088.53,5703.63
286,Ricker,alpha,1.1,Beverton-Holt,2.61,0.16,9.47,1.013,137.27272727272722,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.61,1.23,1088.53,5703.63
286,Ricker,sigma,1.1,Beverton-Holt,1.23,0.96,1.68,1.004,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.61,1.23,1088.53,5703.63
286,Beverton-Holt,K,10000,Ricker,18525.8,3731.12,99168.46,1.006,85.25799999999998,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8539.69,18525.8
286,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8539.69,1847.73,46627.47,1.005,133.41133464152014,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8539.69,18525.8
286,Beverton-Holt,alpha,1.1,Ricker,0.48,0.06,0.99,1.011,-56.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8539.69,18525.8
286,Beverton-Holt,sigma,1.1,Ricker,1.26,1.03,1.6,1.002,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8539.69,18525.8
286,Ricker,K,10000,Ricker,7053.29,996.62,17196.68,1.002,-29.4671,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3187.57,7053.29
286,Ricker,Smsy,4257.348911099839,Ricker,3187.57,495.34,7850.09,1.003,-25.127818589420553,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3187.57,7053.29
286,Ricker,alpha,1.1,Ricker,0.56,0.05,1.35,1.007,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3187.57,7053.29
286,Ricker,sigma,1.1,Ricker,1.26,0.97,1.7,1.001,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3187.57,7053.29
287,Beverton-Holt,K,10000,Beverton-Holt,15602.65,5886.87,169615.77,1.075,56.0265,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.22,6375.9,15602.65
287,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6375.9,859.15,75901.35,1.191,74.26947916620723,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.22,6375.9,15602.65
287,Beverton-Holt,alpha,1.1,Beverton-Holt,0.64,0.08,4.01,1.245,-41.81818181818182,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.22,6375.9,15602.65
287,Beverton-Holt,sigma,1.1,Beverton-Holt,1.22,1.01,1.57,1.064,10.9090909090909,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.22,6375.9,15602.65
287,Ricker,K,10000,Beverton-Holt,5711.42,2610.91,15975.19,1.002,-42.8858,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1016.85,5711.42
287,Ricker,Smsy,4257.348911099839,Beverton-Holt,1016.85,45.48,6904.4,1.006,-76.1154178049901,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1016.85,5711.42
287,Ricker,alpha,1.1,Beverton-Holt,2.75,0.12,9.46,1.005,150,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1016.85,5711.42
287,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.68,1.004,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1016.85,5711.42
287,Beverton-Holt,K,10000,Ricker,18915.4,4446.81,87162.08,1.005,89.15400000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8698.64,18915.4
287,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8698.64,2186.64,40615.98,1.005,137.75584031342035,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8698.64,18915.4
287,Beverton-Holt,alpha,1.1,Ricker,0.48,0.08,1.04,1.002,-56.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8698.64,18915.4
287,Beverton-Holt,sigma,1.1,Ricker,1.27,1.02,1.64,1.008,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8698.64,18915.4
287,Ricker,K,10000,Ricker,7103.43,1169.61,18395.43,1.002,-28.9657,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3211.15,7103.43
287,Ricker,Smsy,4257.348911099839,Ricker,3211.15,580.32,8522,1.001,-24.573952780148456,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3211.15,7103.43
287,Ricker,alpha,1.1,Ricker,0.56,0.05,1.31,1.002,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3211.15,7103.43
287,Ricker,sigma,1.1,Ricker,1.26,0.97,1.71,1.002,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3211.15,7103.43
288,Beverton-Holt,K,10000,Beverton-Holt,14467.35,5326.5,150571.52,1.088,44.673500000000004,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.22,5869.09,14467.35
288,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,5869.09,71.67,67550.94,1.219,60.41707954635349,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.22,5869.09,14467.35
288,Beverton-Holt,alpha,1.1,Beverton-Holt,0.69,0.07,9.67,1.258,-37.27272727272728,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.22,5869.09,14467.35
288,Beverton-Holt,sigma,1.1,Beverton-Holt,1.22,1,1.57,1.022,10.9090909090909,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.22,5869.09,14467.35
288,Ricker,K,10000,Beverton-Holt,5691.46,2471.8,19540.07,1.006,-43.0854,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.56,1.23,1073.95,5691.46
288,Ricker,Smsy,4257.348911099839,Beverton-Holt,1073.95,43.02,8607.02,1.007,-74.77420755437785,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.56,1.23,1073.95,5691.46
288,Ricker,alpha,1.1,Beverton-Holt,2.56,0.12,9.62,1.005,132.72727272727272,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.56,1.23,1073.95,5691.46
288,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.71,1.004,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.56,1.23,1073.95,5691.46
288,Beverton-Holt,K,10000,Ricker,18650.6,4971.29,88678.95,1.007,86.50599999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8614.63,18650.6
288,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8614.63,2447.76,41680.64,1.007,135.45963445310994,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8614.63,18650.6
288,Beverton-Holt,alpha,1.1,Ricker,0.5,0.08,1.03,1.008,-54.54545454545455,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8614.63,18650.6
288,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.6,1.003,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8614.63,18650.6
288,Ricker,K,10000,Ricker,7083.16,999.39,17952.38,1.002,-29.1684,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3224.1,7083.16
288,Ricker,Smsy,4257.348911099839,Ricker,3224.1,497.45,8308.75,1.001,-24.269772872172478,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3224.1,7083.16
288,Ricker,alpha,1.1,Ricker,0.56,0.04,1.32,1.005,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3224.1,7083.16
288,Ricker,sigma,1.1,Ricker,1.26,0.96,1.75,1.005,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3224.1,7083.16
289,Beverton-Holt,K,10000,Beverton-Holt,15366.95,5070.75,121317.3,1.018,53.66950000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6160.27,15366.95
289,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6160.27,650.59,53185.01,1.059,68.37576568377978,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6160.27,15366.95
289,Beverton-Holt,alpha,1.1,Beverton-Holt,0.66,0.07,4.91,1.082,-40,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6160.27,15366.95
289,Beverton-Holt,sigma,1.1,Beverton-Holt,1.24,1.01,1.59,1.01,12.727272727272716,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.66,1.24,6160.27,15366.95
289,Ricker,K,10000,Beverton-Holt,5705.99,2608.36,18130.83,1.004,-42.9401,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.7,1.23,1053.89,5705.99
289,Ricker,Smsy,4257.348911099839,Beverton-Holt,1053.89,43.95,7973.5,1.005,-75.24539280179083,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.7,1.23,1053.89,5705.99
289,Ricker,alpha,1.1,Beverton-Holt,2.7,0.13,9.52,1.004,145.45454545454544,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.7,1.23,1053.89,5705.99
289,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.7,1.002,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.7,1.23,1053.89,5705.99
289,Beverton-Holt,K,10000,Ricker,19145.85,4840.85,92832.38,1.004,91.45849999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8769.08,19145.85
289,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8769.08,2396.74,43590.46,1.004,139.68114373920614,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8769.08,19145.85
289,Beverton-Holt,alpha,1.1,Ricker,0.5,0.08,1.05,1.012,-54.54545454545455,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8769.08,19145.85
289,Beverton-Holt,sigma,1.1,Ricker,1.26,1.03,1.61,1.004,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.26,8769.08,19145.85
289,Ricker,K,10000,Ricker,7069.99,1477.32,17241.59,1.004,-29.3001,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3207.27,7069.99
289,Ricker,Smsy,4257.348911099839,Ricker,3207.27,732.54,7937.44,1.004,-24.66508930856134,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3207.27,7069.99
289,Ricker,alpha,1.1,Ricker,0.57,0.07,1.32,1.007,-48.181818181818194,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3207.27,7069.99
289,Ricker,sigma,1.1,Ricker,1.26,0.97,1.73,1.001,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3207.27,7069.99
290,Beverton-Holt,K,10000,Beverton-Holt,15934.1,4647.73,181982.52,1.013,59.341,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6374.3,15934.1
290,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6374.3,1836.2,81144.48,1.021,74.22574711792136,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6374.3,15934.1
290,Beverton-Holt,alpha,1.1,Beverton-Holt,0.65,0.07,2.21,1.034,-40.909090909090914,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6374.3,15934.1
290,Beverton-Holt,sigma,1.1,Beverton-Holt,1.25,1,1.61,1.019,13.636363636363628,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6374.3,15934.1
290,Ricker,K,10000,Beverton-Holt,5714.9,2369.42,15819.04,1.002,-42.851000000000006,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.74,1.23,1022.11,5714.9
290,Ricker,Smsy,4257.348911099839,Beverton-Holt,1022.11,45.06,6719.8,1.003,-75.99186673812109,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.74,1.23,1022.11,5714.9
290,Ricker,alpha,1.1,Beverton-Holt,2.74,0.12,9.52,1.003,149.09090909090907,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.74,1.23,1022.11,5714.9
290,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.69,1.002,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.74,1.23,1022.11,5714.9
290,Beverton-Holt,K,10000,Ricker,18747.1,5181,79685.02,1.004,87.47099999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.87,18747.1
290,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8665.87,2531.06,37317.48,1.003,136.86015329946525,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.87,18747.1
290,Beverton-Holt,alpha,1.1,Ricker,0.49,0.08,1.07,1.005,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.87,18747.1
290,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.6,1.003,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.87,18747.1
290,Ricker,K,10000,Ricker,7046.52,1164.6,18690.82,1.002,-29.534799999999994,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3203.04,7046.52
290,Ricker,Smsy,4257.348911099839,Ricker,3203.04,577.92,8593.51,1.003,-24.76444691556817,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3203.04,7046.52
290,Ricker,alpha,1.1,Ricker,0.55,0.05,1.27,1.007,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3203.04,7046.52
290,Ricker,sigma,1.1,Ricker,1.26,0.98,1.69,1.001,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3203.04,7046.52
291,Beverton-Holt,K,10000,Beverton-Holt,17436.9,5474.55,177060.02,1.024,74.36900000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7308.66,17436.9
291,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,7308.66,1733.76,79298.9,1.049,99.76417001566713,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7308.66,17436.9
291,Beverton-Holt,alpha,1.1,Beverton-Holt,0.58,0.08,2.24,1.084,-47.27272727272728,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7308.66,17436.9
291,Beverton-Holt,sigma,1.1,Beverton-Holt,1.24,1.01,1.59,1.015,12.727272727272716,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7308.66,17436.9
291,Ricker,K,10000,Beverton-Holt,5693.21,2548.75,15525.17,1.003,-43.0679,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1038.95,5693.21
291,Ricker,Smsy,4257.348911099839,Beverton-Holt,1038.95,44.75,6604.48,1.004,-75.5963154137724,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1038.95,5693.21
291,Ricker,alpha,1.1,Beverton-Holt,2.75,0.13,9.54,1.002,150,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1038.95,5693.21
291,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.66,1,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1038.95,5693.21
291,Beverton-Holt,K,10000,Ricker,18650.05,4526.54,96085.74,1.01,86.50049999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.47,1.26,8615.39,18650.05
291,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8615.39,2217.15,45261.98,1.01,135.48040717604573,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.47,1.26,8615.39,18650.05
291,Beverton-Holt,alpha,1.1,Ricker,0.47,0.07,1,1.007,-57.27272727272728,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.47,1.26,8615.39,18650.05
291,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.61,1.003,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.47,1.26,8615.39,18650.05
291,Ricker,K,10000,Ricker,7105,1249.49,17430.91,1.002,-28.95,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3211.36,7105
291,Ricker,Smsy,4257.348911099839,Ricker,3211.36,619.45,7961.37,1.002,-24.569020132992087,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3211.36,7105
